DeployDate,DeployTime,RetrieveDate,RetrieveTime,TrapNumber,Species,Sex,CWid_LR_mm,CLeng_AP_mm,Weight_lb,Weight_calc_kg,Keep_Release_Dead,Tag_YNNew,Tag_Num,Notes
1-Aug-2017,1:30 PM,2-Aug-2017,12:47 PM,T5,Scylla_serrata,M,140,na,1.2,0.5,Release,No,na,"Miss R2, R4"
1-Aug-2017,1:30 PM,2-Aug-2017,12:47 PM,T5,Scylla_serrata,na,na,108,na,na,Dead,No,na,"Pieces-carap, body, claws"
1-Aug-2017,1:30 PM,2-Aug-2017,12:47 PM,T5,Scylla_serrata,M,140,na,1.2,0.5,Release,No,na,
1-Aug-2017,1:30 PM,2-Aug-2017,12:47 PM,T5,Scylla_serrata,M,142,na,1.2,0.5,Release,No,na,Miss R chel
1-Aug-2017,1:30 PM,2-Aug-2017,12:47 PM,T1,Scylla_serrata,M,180,na,2.5,1.1,Release_wouldkeep,No,na,Miss L chel
1-Aug-2017,1:30 PM,2-Aug-2017,12:47 PM,T1,Scylla_serrata,M,124,na,0.6,0.3,Release,No,na,
1-Aug-2017,1:30 PM,2-Aug-2017,12:47 PM,T1,Scylla_serrata,M,162,na,2.3,1.0,Release,No,na,Miss L3
1-Aug-2017,1:30 PM,2-Aug-2017,12:47 PM,T1,Scylla_serrata,F,na,101,na,na,Dead,No,na,
1-Aug-2017,1:30 PM,2-Aug-2017,12:47 PM,T6,Scylla_serrata,M,170,na,2.7,1.2,Release_wouldkeep,No,na,
1-Aug-2017,1:30 PM,2-Aug-2017,12:47 PM,T6,Scylla_serrata,M,156,na,2.2,1.0,Release,No,na,
1-Aug-2017,1:30 PM,2-Aug-2017,12:47 PM,T7,Scylla_serrata,M,159,na,2.2,1.0,Release,No,na,
1-Aug-2017,1:30 PM,2-Aug-2017,12:47 PM,T7,Scylla_serrata,M,135,na,0.8,0.4,Release,No,na,"Miss L chel, L2, L3"
1-Aug-2017,1:30 PM,2-Aug-2017,12:47 PM,T7,Scylla_serrata,F,147,na,1.2,0.5,Release,No,na,
1-Aug-2017,1:30 PM,2-Aug-2017,12:47 PM,T7,Scylla_serrata,F,126,na,0.6,0.3,Release,No,na,Miss L chel
1-Aug-2017,1:30 PM,2-Aug-2017,12:47 PM,T7,Scylla_serrata,F,154,na,1.4,0.6,Release,No,na,
1-Aug-2017,1:30 PM,2-Aug-2017,12:47 PM,T7,Scylla_serrata,F,152,na,1.3,0.6,Release,No,na,L chel fell off but was meas
1-Aug-2017,1:30 PM,2-Aug-2017,12:47 PM,T7,Scylla_serrata,M,166,na,1.9,0.9,Release,No,na,Miss L chel
1-Aug-2017,1:30 PM,2-Aug-2017,12:47 PM,T7,Scylla_serrata,M,163,na,2.3,1.0,Release,No,na,
1-Aug-2017,1:30 PM,2-Aug-2017,12:47 PM,T7,Scylla_serrata,F,153,na,1.2,0.5,Release,No,na,Miss R2-4
11-Sep-2017,10:00 AM,12-Sep-2017,9:14 AM,T3,Scylla_serrata,F,149,na,1.3,0.6,Release,No,na,
11-Sep-2017,10:00 AM,12-Sep-2017,9:14 AM,T3,Scylla_serrata,M,117,na,0.7,0.3,Release,No,na,
11-Sep-2017,10:00 AM,12-Sep-2017,9:14 AM,T3,Scylla_serrata,F,139,na,1.1,0.5,Release,No,na,
11-Sep-2017,10:00 AM,12-Sep-2017,9:14 AM,T3,Scylla_serrata,M,100,na,0.4,0.2,Release,No,na,
11-Sep-2017,10:00 AM,12-Sep-2017,9:14 AM,T3,Scylla_serrata,M,103,na,0.5,0.2,Release,No,na,
11-Sep-2017,10:00 AM,12-Sep-2017,9:14 AM,T3,Scylla_serrata,M,160,na,2.4,1.1,Release,No,na,
11-Sep-2017,10:00 AM,12-Sep-2017,9:14 AM,T5,Scylla_serrata,M,140,na,1.4,0.6,Release,No,na,
11-Sep-2017,10:00 AM,12-Sep-2017,9:14 AM,T5,Scylla_serrata,M,167,na,2.5,1.1,Release_wouldkeep,No,na,
11-Sep-2017,10:00 AM,12-Sep-2017,9:14 AM,T5,Scylla_serrata,M,172,na,2.9,1.3,Release_wouldkeep,No,na,
11-Sep-2017,10:00 AM,12-Sep-2017,9:14 AM,T5,Scylla_serrata,M,139,na,1.3,0.6,Release,No,na,Miss R chel
11-Sep-2017,10:00 AM,12-Sep-2017,9:14 AM,T5,Scylla_serrata,M,170,na,2.9,1.3,Release_wouldkeep,No,na,
11-Sep-2017,10:00 AM,12-Sep-2017,9:14 AM,T5,Scylla_serrata,M,159,na,2.3,1.0,Release,No,na,
11-Sep-2017,10:00 AM,12-Sep-2017,9:14 AM,T2,Scylla_serrata,M,160,na,2.3,1.0,Release,No,na,Miss R3
11-Sep-2017,10:00 AM,12-Sep-2017,9:14 AM,T2,Scylla_serrata,M,185,na,4.0,1.8,Release_wouldkeep,No,na,
11-Sep-2017,10:00 AM,12-Sep-2017,9:14 AM,T2,Scylla_serrata,M,170,na,2.8,1.3,Release_wouldkeep,No,na,
11-Sep-2017,10:00 AM,12-Sep-2017,9:14 AM,T2,Scylla_serrata,F,150,na,1.0,0.5,Release,No,na,
11-Sep-2017,10:00 AM,12-Sep-2017,9:14 AM,T2,Scylla_serrata,F,137,na,1.0,0.5,Release,No,na,
11-Sep-2017,10:00 AM,12-Sep-2017,9:14 AM,T2,Scylla_serrata,M,166,na,2.0,0.9,Release,No,na,Miss R chel
11-Sep-2017,10:00 AM,12-Sep-2017,9:14 AM,T2,Scylla_serrata,M,156,na,2.1,1.0,Release,No,na,Miss L3
11-Sep-2017,10:00 AM,12-Sep-2017,9:14 AM,T2,Scylla_serrata,M,157,na,1.9,0.9,Release,No,na,
11-Sep-2017,10:00 AM,12-Sep-2017,9:14 AM,T2,Scylla_serrata,F,149,na,1.0,0.5,Release,No,na,"Hole in carapace, alive, miss R chel"
11-Sep-2017,10:00 AM,12-Sep-2017,9:14 AM,T7,Scylla_serrata,M,155,na,2.1,1.0,Release,No,na,
11-Sep-2017,10:00 AM,12-Sep-2017,9:14 AM,T7,Scylla_serrata,M,130,na,0.8,0.4,Release,No,na,
11-Sep-2017,10:00 AM,12-Sep-2017,9:14 AM,T7,Scylla_serrata,M,147,na,1.8,0.8,Release,No,na,
11-Sep-2017,10:00 AM,12-Sep-2017,9:14 AM,T7,Scylla_serrata,M,146,na,1.5,0.7,Release,No,na,Miss R chel
11-Sep-2017,10:00 AM,12-Sep-2017,9:14 AM,T7,Scylla_serrata,M,120,na,0.7,0.3,Release,No,na,
11-Sep-2017,10:00 AM,12-Sep-2017,9:14 AM,T7,Scylla_serrata,M,147,na,1.7,0.8,Release,No,na,
11-Sep-2017,10:00 AM,12-Sep-2017,9:14 AM,T7,Scylla_serrata,M,172,na,2.8,1.3,Release_wouldkeep,No,na,
11-Sep-2017,10:00 AM,12-Sep-2017,9:14 AM,T6,Scylla_serrata,F,155,na,1.4,0.6,Release,No,na,
11-Sep-2017,10:00 AM,12-Sep-2017,9:14 AM,T6,Scylla_serrata,M,125,na,0.9,0.4,Release,No,na,
11-Sep-2017,10:00 AM,12-Sep-2017,9:14 AM,T6,Scylla_serrata,F,132,na,0.9,0.4,Release,No,na,
11-Sep-2017,10:00 AM,12-Sep-2017,9:14 AM,T6,Scylla_serrata,M,185,na,3.1,1.4,Release_wouldkeep,No,na,Miss R chel
11-Sep-2017,10:00 AM,12-Sep-2017,9:14 AM,T6,Scylla_serrata,F,156,na,1.5,0.7,Release,No,na,
11-Sep-2017,10:00 AM,12-Sep-2017,9:14 AM,T1,Scylla_serrata,M,175,na,2.9,1.3,Release_wouldkeep,No,na,
11-Sep-2017,10:00 AM,12-Sep-2017,9:14 AM,T1,Scylla_serrata,M,154,na,2.2,1.0,Release,No,na,
11-Sep-2017,10:00 AM,12-Sep-2017,9:14 AM,T1,Scylla_serrata,M,145,na,1.4,0.6,Release,No,na,
18-Oct-2017,12:00 PM,19-Oct-2017,12:26 PM,T4,Scylla_serrata,F,143,na,1.2,0.5,Release,No,na,
18-Oct-2017,12:00 PM,19-Oct-2017,12:26 PM,T4,Scylla_serrata,M,124,na,0.8,0.4,Release,No,na,Miss L chel
18-Oct-2017,12:00 PM,19-Oct-2017,12:26 PM,T4,Scylla_serrata,M,159,na,2.2,1.0,Release,No,na,
18-Oct-2017,12:00 PM,19-Oct-2017,12:26 PM,T4,Scylla_serrata,F,150,na,1.4,0.6,Release,No,na,
18-Oct-2017,12:00 PM,19-Oct-2017,12:26 PM,T4,Scylla_serrata,F,134,na,1.0,0.5,Release,No,na,
18-Oct-2017,12:00 PM,19-Oct-2017,12:26 PM,T4,Scylla_serrata,M,150,na,2.2,1.0,Release,No,na,
18-Oct-2017,12:00 PM,19-Oct-2017,12:26 PM,T4,Scylla_serrata,F,120,na,0.7,0.3,Release,No,na,
18-Oct-2017,12:00 PM,19-Oct-2017,12:26 PM,T4,Scylla_serrata,M,174,na,3.1,1.4,Release_wouldkeep,No,na,
18-Oct-2017,12:00 PM,19-Oct-2017,12:26 PM,T4,Scylla_serrata,F,131,na,0.9,0.4,Release,No,na,
18-Oct-2017,12:00 PM,19-Oct-2017,12:26 PM,T5,Scylla_serrata,M,171,na,2.8,1.3,Release,No,na,
18-Oct-2017,12:00 PM,19-Oct-2017,12:26 PM,T5,Scylla_serrata,M,176,na,3.5,1.6,Release_wouldkeep,No,na,
18-Oct-2017,12:00 PM,19-Oct-2017,12:26 PM,T5,Scylla_serrata,M,168,na,2.0,0.9,Release_wouldkeep,No,na,
18-Oct-2017,12:00 PM,19-Oct-2017,12:26 PM,T1,Scylla_serrata,M,160,na,2.4,1.1,Release,No,na,
18-Oct-2017,12:00 PM,19-Oct-2017,12:26 PM,T1,Scylla_serrata,M,145,na,1.6,0.7,Release,No,na,
18-Oct-2017,12:00 PM,19-Oct-2017,12:26 PM,T1,Scylla_serrata,M,149,na,1.9,0.9,Release,No,na,
18-Oct-2017,12:00 PM,19-Oct-2017,12:26 PM,T1,Scylla_serrata,M,160,na,2.7,1.2,Release_wouldkeep,No,na,
18-Oct-2017,12:00 PM,19-Oct-2017,12:26 PM,T1,Scylla_serrata,M,160,na,1.9,0.9,Release,No,na,
18-Oct-2017,12:00 PM,19-Oct-2017,12:26 PM,T2,Scylla_serrata,M,140,na,1.3,0.6,Release,No,na,
18-Oct-2017,12:00 PM,19-Oct-2017,12:26 PM,T2,Scylla_serrata,M,162,na,2.2,1.0,Release,No,na,
18-Oct-2017,12:00 PM,19-Oct-2017,12:26 PM,T2,Scylla_serrata,M,162,na,2.5,1.1,Release_wouldkeep,No,na,
18-Oct-2017,12:00 PM,19-Oct-2017,12:26 PM,T2,Scylla_serrata,M,117,na,0.7,0.3,Release,No,na,
18-Oct-2017,12:00 PM,19-Oct-2017,12:26 PM,T6,Scylla_serrata,M,156,na,1.9,0.9,Release,No,na,
18-Oct-2017,12:00 PM,19-Oct-2017,12:26 PM,T6,Scylla_serrata,M,164,na,2.1,1.0,Release,No,na,
18-Oct-2017,12:00 PM,19-Oct-2017,12:26 PM,T6,Scylla_serrata,M,162,na,2.6,1.2,Release_wouldkeep,No,na,
18-Oct-2017,12:00 PM,19-Oct-2017,12:26 PM,T6,Scylla_serrata,M,159,na,2.4,1.1,Release,No,na,
18-Oct-2017,12:00 PM,19-Oct-2017,12:26 PM,T6,Scylla_serrata,M,179,na,2.5,1.1,Release_wouldkeep,No,na,
18-Oct-2017,12:00 PM,19-Oct-2017,12:26 PM,T7,Scylla_serrata,na,na,na,na,na,Dead,No,na,
18-Oct-2017,12:00 PM,19-Oct-2017,12:26 PM,T7,Scylla_serrata,M,185,na,3.7,1.7,Release_wouldkeep,No,na,
18-Oct-2017,12:00 PM,19-Oct-2017,12:26 PM,T7,Scylla_serrata,F,127,na,0.8,0.4,Release,No,na,
18-Oct-2017,12:00 PM,19-Oct-2017,12:26 PM,T7,Scylla_serrata,M,160,na,1.8,0.8,Release,No,na,
18-Oct-2017,12:00 PM,19-Oct-2017,12:26 PM,T7,Scylla_serrata,M,155,na,2.0,0.9,Release,No,na,
18-Oct-2017,12:00 PM,19-Oct-2017,12:26 PM,T7,Scylla_serrata,M,155,na,2.0,0.9,Release,No,na,
18-Oct-2017,12:00 PM,19-Oct-2017,12:26 PM,T7,Scylla_serrata,F,141,na,1.0,0.5,Release,No,na,
14-Nov-2017,11:00 AM,15-Nov-2017,11:58 AM,T6,Scylla_serrata,na,na,na,na,na,Escape,No,na,Escaped at dock
14-Nov-2017,11:00 AM,15-Nov-2017,11:58 AM,T6,Scylla_serrata,F,110,na,0.5,0.2,Release,No,na,Miss R chel
14-Nov-2017,11:00 AM,15-Nov-2017,11:58 AM,T6,Scylla_serrata,F,135,na,0.9,0.4,Release,No,na,
14-Nov-2017,11:00 AM,15-Nov-2017,11:58 AM,T6,Scylla_serrata,M,152,na,2.0,0.9,Release,No,na,
14-Nov-2017,11:00 AM,15-Nov-2017,11:58 AM,T6,Scylla_serrata,M,137,na,0.9,0.4,Release,No,na,Miss R chel
14-Nov-2017,11:00 AM,15-Nov-2017,11:58 AM,T6,Scylla_serrata,M,123,na,0.7,0.3,Release,No,na,
14-Nov-2017,11:00 AM,15-Nov-2017,11:58 AM,T6,Scylla_serrata,M,141,na,1.1,0.5,Release,No,na,Miss L chel; covered in algae
14-Nov-2017,11:00 AM,15-Nov-2017,11:58 AM,T2,Scylla_serrata,M,164,na,2.5,1.1,Release_wouldkeep,No,na,Red; miss L chel
14-Nov-2017,11:00 AM,15-Nov-2017,11:58 AM,T2,Scylla_serrata,M,167,na,2.7,1.2,Release_wouldkeep,No,na,"Miss R2,R3"
14-Nov-2017,11:00 AM,15-Nov-2017,11:58 AM,T2,Scylla_serrata,M,158,na,1.3,0.6,Release,No,na,
14-Nov-2017,11:00 AM,15-Nov-2017,11:58 AM,T2,Scylla_serrata,M,159,na,2.6,1.2,Release_wouldkeep,No,na,"Miss L chel, R2,R3"
14-Nov-2017,11:00 AM,15-Nov-2017,11:58 AM,T2,Scylla_serrata,M,164,na,2.6,1.2,Release_wouldkeep,No,na,
14-Nov-2017,11:00 AM,15-Nov-2017,11:58 AM,T2,Scylla_serrata,M,127,na,0.9,0.4,Release,No,na,
14-Nov-2017,11:00 AM,15-Nov-2017,11:58 AM,T1,Scylla_serrata,M,161,na,2.4,1.1,Release,No,na,Miss R4
14-Nov-2017,11:00 AM,15-Nov-2017,11:58 AM,T1,Scylla_serrata,M,141,na,2.0,0.9,Release,No,na,"Miss L chel, L3"
14-Nov-2017,11:00 AM,15-Nov-2017,11:58 AM,T1,Scylla_serrata,M,174,na,2.8,1.3,Release_wouldkeep,No,na,
14-Nov-2017,11:00 AM,15-Nov-2017,11:58 AM,T1,Scylla_serrata,M,160,na,2.0,0.9,Release,No,na,Miss R chel
14-Nov-2017,11:00 AM,15-Nov-2017,11:58 AM,T1,Scylla_serrata,M,170,na,2.6,1.2,Release_wouldkeep,No,na,
14-Nov-2017,11:00 AM,15-Nov-2017,11:58 AM,T1,Scylla_serrata,M,149,na,1.9,0.9,Release,No,na,
14-Nov-2017,11:00 AM,15-Nov-2017,11:58 AM,T1,Scylla_serrata,M,130,na,0.8,0.4,Release,No,na,
14-Nov-2017,11:00 AM,15-Nov-2017,11:58 AM,T1,Scylla_serrata,M,121,na,0.6,0.3,Release,No,na,Miss R chel
14-Nov-2017,11:00 AM,15-Nov-2017,11:58 AM,T4,Scylla_serrata,M,145,na,1.4,0.6,Release,No,na,Miss R3
14-Nov-2017,11:00 AM,15-Nov-2017,11:58 AM,T4,Scylla_serrata,M,171,na,2.8,1.3,Release_wouldkeep,No,na,Miss R swim
14-Nov-2017,11:00 AM,15-Nov-2017,11:58 AM,T4,Scylla_serrata,M,132,na,0.8,0.4,Release,No,na,"Miss L2,L3, R chel, R swim"
14-Nov-2017,11:00 AM,15-Nov-2017,11:58 AM,T3,Scylla_serrata,M,131,na,1.1,0.5,Release,No,na,
14-Nov-2017,11:00 AM,15-Nov-2017,11:58 AM,T3,Scylla_serrata,M,164,na,2.6,1.2,Release_wouldkeep,No,na,
14-Nov-2017,11:00 AM,15-Nov-2017,11:58 AM,T3,Scylla_serrata,M,119,na,0.8,0.4,Release,No,na,
14-Nov-2017,11:00 AM,15-Nov-2017,11:58 AM,T3,Scylla_serrata,M,156,na,2.0,0.9,Release,No,na,"Miss R chel, R3-swim, L3, Lswim"
14-Nov-2017,11:00 AM,15-Nov-2017,11:58 AM,T3,Scylla_serrata,M,160,na,2.3,1.0,Release,No,na,
14-Nov-2017,11:00 AM,15-Nov-2017,11:58 AM,T3,Scylla_serrata,M,159,na,2.3,1.0,Release,No,na,
14-Nov-2017,11:00 AM,15-Nov-2017,11:58 AM,T3,Scylla_serrata,M,157,na,2.1,1.0,Release,No,na,
14-Nov-2017,11:00 AM,15-Nov-2017,11:58 AM,T3,Scylla_serrata,F,129,na,0.8,0.4,Release,No,na,
14-Nov-2017,11:00 AM,15-Nov-2017,11:58 AM,T3,Scylla_serrata,F,168,na,1.8,0.8,Release,No,na,
14-Nov-2017,11:00 AM,15-Nov-2017,11:58 AM,T3,Scylla_serrata,M,145,na,1.0,0.5,Release,No,na,
14-Nov-2017,11:00 AM,15-Nov-2017,11:58 AM,T3,Scylla_serrata,M,167,na,1.6,0.7,Release,No,na,
14-Nov-2017,11:00 AM,15-Nov-2017,11:58 AM,T3,Scylla_serrata,F,152,na,1.3,0.6,Release,No,na,
14-Nov-2017,11:00 AM,15-Nov-2017,11:58 AM,T3,Scylla_serrata,M,159,na,1.9,0.9,Release,No,na,
14-Nov-2017,11:00 AM,15-Nov-2017,11:58 AM,T5,Scylla_serrata,M,152,na,2.0,0.9,Release,No,na,
14-Nov-2017,11:00 AM,15-Nov-2017,11:58 AM,T5,Scylla_serrata,M,173,na,3.2,1.5,Release_wouldkeep,No,na,
14-Nov-2017,11:00 AM,15-Nov-2017,11:58 AM,T5,Scylla_serrata,M,155,na,2.0,0.9,Release,No,na,
14-Nov-2017,11:00 AM,15-Nov-2017,11:58 AM,T5,Scylla_serrata,M,153,na,2.1,1.0,Release,No,na,
14-Nov-2017,11:00 AM,15-Nov-2017,11:58 AM,T5,Scylla_serrata,F,161,na,1.6,0.7,Release,No,na,
14-Nov-2017,11:00 AM,15-Nov-2017,11:58 AM,T5,Scylla_serrata,M,158,na,2.2,1.0,Release,No,na,
14-Nov-2017,11:00 AM,15-Nov-2017,11:58 AM,T5,Scylla_serrata,M,126,na,0.9,0.4,Release,No,na,
7-Dec-2017,9:30 AM,8-Dec-2017,8:54 AM,T7,Scylla_serrata,M,175,na,3.2,1.5,Keep,No,na,"Miss L4, L swim; R3, R4, R swim"
7-Dec-2017,9:30 AM,8-Dec-2017,8:54 AM,T7,Scylla_serrata,M,172,na,3.0,1.4,Keep,No,na,
7-Dec-2017,9:30 AM,8-Dec-2017,8:54 AM,T7,Scylla_serrata,F,170,na,2.1,1.0,Release,No,na,
7-Dec-2017,9:30 AM,8-Dec-2017,8:54 AM,T1,Scylla_serrata,M,132,na,1.1,0.5,Release,No,na,
7-Dec-2017,9:30 AM,8-Dec-2017,8:54 AM,T1,Scylla_serrata,M,173,na,3.0,1.4,Keep,No,na,
7-Dec-2017,9:30 AM,8-Dec-2017,8:54 AM,T1,Scylla_serrata,M,149,na,1.8,0.8,Release,No,na,
7-Dec-2017,9:30 AM,8-Dec-2017,8:54 AM,T1,Scylla_serrata,M,170,na,2.8,1.3,Keep,No,na,
7-Dec-2017,9:30 AM,8-Dec-2017,8:54 AM,T1,Scylla_serrata,M,173,na,2.9,1.3,Keep,No,na,
7-Dec-2017,9:30 AM,8-Dec-2017,8:54 AM,T1,Scylla_serrata,F,130,na,0.9,0.4,Release,No,na,
7-Dec-2017,9:30 AM,8-Dec-2017,8:54 AM,T6,Scylla_serrata,M,135,na,1.2,0.5,Release,No,na,
7-Dec-2017,9:30 AM,8-Dec-2017,8:54 AM,T6,Scylla_serrata,M,174,na,2.7,1.2,Keep,No,na,Miss L swim
7-Dec-2017,9:30 AM,8-Dec-2017,8:54 AM,T6,Scylla_serrata,F,149,na,1.2,0.5,Release,No,na,Miss R swim
7-Dec-2017,9:30 AM,8-Dec-2017,8:54 AM,T6,Scylla_serrata,M,152,na,2.1,1.0,Release,No,na,
7-Dec-2017,9:30 AM,8-Dec-2017,8:54 AM,T6,Scylla_serrata,M,115,na,0.6,0.3,Release,No,na,Miss L claw
7-Dec-2017,9:30 AM,8-Dec-2017,8:54 AM,T2,Scylla_serrata,M,179,na,3.6,1.6,Keep,No,na,
7-Dec-2017,9:30 AM,8-Dec-2017,8:54 AM,T2,Scylla_serrata,M,171,na,2.8,1.3,Keep,No,na,
7-Dec-2017,9:30 AM,8-Dec-2017,8:54 AM,T2,Scylla_serrata,M,143,na,1.4,0.6,Release,No,na,
7-Dec-2017,9:30 AM,8-Dec-2017,8:54 AM,T2,Scylla_serrata,M,146,na,1.8,0.8,Release,No,na,
7-Dec-2017,9:30 AM,8-Dec-2017,8:54 AM,T3,Scylla_serrata,M,164,na,2.4,1.1,Keep,No,na,
7-Dec-2017,9:30 AM,8-Dec-2017,8:54 AM,T3,Scylla_serrata,M,161,na,2.3,1.0,Keep,No,na,For staff
7-Dec-2017,9:30 AM,8-Dec-2017,8:54 AM,T3,Scylla_serrata,M,172,na,2.0,0.9,Keep,No,na,"For staff. Miss L swim; R claw, R4, R swim."
7-Dec-2017,9:30 AM,8-Dec-2017,8:54 AM,T3,Scylla_serrata,F,119,na,0.7,0.3,Release,No,na,
7-Dec-2017,9:30 AM,8-Dec-2017,8:54 AM,T3,Scylla_serrata,M,113,na,0.6,0.3,Release,No,na,
7-Dec-2017,9:30 AM,8-Dec-2017,8:54 AM,T3,Scylla_serrata,F,162,na,1.2,0.5,Release,No,na,No claws; miss L2
7-Dec-2017,9:30 AM,8-Dec-2017,8:54 AM,T5,Scylla_serrata,M,149,na,2.1,1.0,Release,No,na,
7-Dec-2017,9:30 AM,8-Dec-2017,8:54 AM,T5,Scylla_serrata,F,121,na,0.6,0.3,Release,No,na,
7-Dec-2017,9:30 AM,8-Dec-2017,8:54 AM,T5,Scylla_serrata,M,103,na,0.5,0.2,Release,No,na,
7-Dec-2017,9:30 AM,8-Dec-2017,8:54 AM,T5,Scylla_serrata,M,162,na,2.3,1.0,Keep,No,na,For staff.
7-Dec-2017,9:30 AM,8-Dec-2017,8:54 AM,T5,Scylla_serrata,M,161,na,2.2,1.0,Release,No,na,
7-Dec-2017,9:30 AM,8-Dec-2017,8:54 AM,T5,Scylla_serrata,M,166,na,2.3,1.0,Keep,No,na,"For staff. Miss L3, L4, L swim; R2, R3"
7-Dec-2017,9:30 AM,8-Dec-2017,8:54 AM,T4,Scylla_serrata,M,173,na,3.2,1.5,Keep,No,na,
7-Dec-2017,9:30 AM,8-Dec-2017,8:54 AM,T4,Scylla_serrata,M,162,na,2.2,1.0,Release,No,na,
7-Dec-2017,9:30 AM,8-Dec-2017,8:54 AM,T4,Scylla_serrata,M,161,na,1.9,0.9,Release,No,na,"Green, spotted legs, deformed L claw; miss R claw"
7-Dec-2017,9:30 AM,8-Dec-2017,8:54 AM,T4,Scylla_serrata,F,112,na,0.5,0.2,Release,No,na,
7-Dec-2017,9:30 AM,8-Dec-2017,8:54 AM,T4,Scylla_serrata,M,162,na,2.4,1.1,Keep,No,na,
7-Dec-2017,9:30 AM,8-Dec-2017,8:54 AM,T4,Scylla_serrata,M,173,na,1.8,0.8,Release,No,na,"Miss L3, L4; R claw"
9-Jan-2018,10:00 AM,10-Jan-2018,9:37 AM,T6,Scylla_serrata,M,142,na,1.5,0.7,Release,No,na,
9-Jan-2018,10:00 AM,10-Jan-2018,9:37 AM,T6,Scylla_serrata,M,171,na,2.7,1.2,Keep,No,na,
9-Jan-2018,10:00 AM,10-Jan-2018,9:37 AM,T6,Scylla_serrata,M,145,na,1.4,0.6,Release,No,na,
9-Jan-2018,10:00 AM,10-Jan-2018,9:37 AM,T6,Scylla_serrata,M,160,na,2.1,1.0,Keep,No,na,For staff. Small L claw.
9-Jan-2018,10:00 AM,10-Jan-2018,9:37 AM,T1,Scylla_serrata,M,151,na,1.9,0.9,Release,No,na,Barnacles
9-Jan-2018,10:00 AM,10-Jan-2018,9:37 AM,T1,Scylla_serrata,M,155,na,2.0,0.9,Release,No,na,"Miss L swim, L4; R3"
9-Jan-2018,10:00 AM,10-Jan-2018,9:37 AM,T1,Scylla_serrata,M,150,na,1.8,0.8,Release,No,na,
9-Jan-2018,10:00 AM,10-Jan-2018,9:37 AM,T7,Scylla_serrata,F,181,na,2.4,1.1,Keep,No,na,"Opened telson, no eggs"
9-Jan-2018,10:00 AM,10-Jan-2018,9:37 AM,T7,Scylla_serrata,M,165,na,3.0,1.4,Keep,No,na,
9-Jan-2018,10:00 AM,10-Jan-2018,9:37 AM,T2,Scylla_serrata,M,155,na,1.9,0.9,Release,No,na,
9-Jan-2018,10:00 AM,10-Jan-2018,9:37 AM,T2,Scylla_serrata,F,159,na,1.5,0.7,Release,No,na,
9-Jan-2018,10:00 AM,10-Jan-2018,9:37 AM,T2,Scylla_serrata,M,162,na,2.6,1.2,Keep,No,na,
9-Jan-2018,10:00 AM,10-Jan-2018,9:37 AM,T2,Scylla_serrata,F,168,na,1.8,0.8,Release,No,na,
9-Jan-2018,10:00 AM,10-Jan-2018,9:37 AM,T2,Scylla_serrata,M,170,na,2.8,1.3,Keep,No,na,Miss chunk L swim; R3
9-Jan-2018,10:00 AM,10-Jan-2018,9:37 AM,T2,Scylla_serrata,M,148,na,1.6,0.7,Release,No,na,"Miss R3; L3, L swim"
9-Jan-2018,10:00 AM,10-Jan-2018,9:37 AM,T3,Scylla_serrata,M,150,na,1.7,0.8,Release,No,na,
9-Jan-2018,10:00 AM,10-Jan-2018,9:37 AM,T3,Scylla_serrata,M,140,na,1.2,0.5,Release,No,na,
9-Jan-2018,10:00 AM,10-Jan-2018,9:37 AM,T3,Scylla_serrata,M,139,na,1.3,0.6,Release,No,na,
9-Jan-2018,10:00 AM,10-Jan-2018,9:37 AM,T3,Scylla_serrata,F,174,na,2.0,0.9,Release,No,na,
9-Jan-2018,10:00 AM,10-Jan-2018,9:37 AM,T5,Scylla_serrata,M,166,na,2.8,1.3,Keep,No,na,
9-Jan-2018,10:00 AM,10-Jan-2018,9:37 AM,T5,Scylla_serrata,M,170,na,2.7,1.2,Keep,No,na,
9-Jan-2018,10:00 AM,10-Jan-2018,9:37 AM,T5,Scylla_serrata,M,160,na,2.0,0.9,Keep,No,na,For staff. Hole in carapace. Miss L3
9-Jan-2018,10:00 AM,10-Jan-2018,9:37 AM,T5,Scylla_serrata,F,131,na,0.9,0.4,Release,No,na,
9-Jan-2018,10:00 AM,10-Jan-2018,9:37 AM,T5,Scylla_serrata,F,181,na,2.3,1.0,Release,No,na,
9-Jan-2018,10:00 AM,10-Jan-2018,9:37 AM,T5,Scylla_serrata,M,163,na,2.7,1.2,Keep,No,na,
9-Jan-2018,10:00 AM,10-Jan-2018,9:37 AM,T4,Scylla_serrata,M,178,na,2.6,1.2,Keep,No,na,
9-Jan-2018,10:00 AM,10-Jan-2018,9:37 AM,T4,Scylla_serrata,F,138,na,0.9,0.4,Release,No,na,"Miss R claw, hole in body near claw"
9-Jan-2018,10:00 AM,10-Jan-2018,9:37 AM,T4,Scylla_serrata,M,169,na,2.6,1.2,Keep,No,na,
9-Jan-2018,10:00 AM,10-Jan-2018,9:37 AM,T4,Scylla_serrata,M,163,na,1.9,0.9,Release,No,na,
14-Feb-2018,12:00 PM,15-Feb-2018,8:32 AM,T5,Scylla_serrata,M,167,na,2.7,1.2,Release_wouldkeep,No,na,
14-Feb-2018,12:00 PM,15-Feb-2018,8:32 AM,T5,Scylla_serrata,F,161,na,1.7,0.8,Release,No,na,
